Date,Origin,Destination,Airline,Price
2025-06-19,ICN,LHR,에티하드항공,996100
2025-06-19,ICN,LHR,아시아나항공,1396800
2025-06-20,ICN,LHR,중국남방항공,865300
2025-06-20,ICN,LHR,루프트한자,1132300
2025-06-20,ICN,LHR,아시아나항공,1496800
2025-06-21,ICN,LHR,중국남방항공,977800
2025-06-21,ICN,LHR,스위스항공운항사: 발트항공,1057700
2025-06-21,ICN,LHR,아시아나항공,1546800
2025-06-22,ICN,LHR,중국남방항공,1048800
2025-06-22,ICN,LHR,에티하드항공,1335300
2025-06-22,ICN,LHR,아시아나항공,1596800
2025-06-23,ICN,LHR,중국남방항공,1048800
2025-06-23,ICN,LHR,에티하드항공아시아나항공,1412600
2025-06-23,ICN,LHR,에미레이트항공,1474424
2025-06-23,ICN,LHR,아시아나항공,1496800
2025-06-24,ICN,LHR,에티하드항공,1140200
2025-06-24,ICN,LHR,중국남방항공,1160100
2025-06-24,ICN,LHR,아시아나항공,1446800
2025-06-25,ICN,LHR,루프트한자,1159600
2025-06-25,ICN,LHR,에티하드항공아시아나항공,1241100
2025-06-25,ICN,LHR,에미레이트항공,1255400
2025-06-25,ICN,LHR,중국남방항공,1287800
2025-06-25,ICN,LHR,아시아나항공,1446800
2025-06-26,ICN,LHR,에티하드항공,996100
2025-06-26,ICN,LHR,중국남방항공,1082335
2025-06-26,ICN,LHR,아시아나항공,1671800
2025-06-27,ICN,LHR,자가 환승 중국남방항공,1200608
2025-06-27,ICN,LHR,에티하드항공,1432700
2025-06-27,ICN,LHR,아시아나항공,1496800
2025-06-27,ICN,LHR,대한항공버진 애틀랜틱항공,1803600
2025-06-28,ICN,LHR,에티하드항공,1124982
2025-06-28,ICN,LHR,스위스항공운항사: 발트항공,1312100
2025-06-28,ICN,LHR,아시아나항공,1596800
2025-06-29,ICN,LHR,에티하드항공,1339100
2025-06-29,ICN,LHR,아시아나항공,1596800
2025-06-29,ICN,LHR,대한항공버진 애틀랜틱항공,1899600
2025-06-30,ICN,LHR,에티하드항공아시아나항공,1102100
2025-06-30,ICN,LHR,스위스항공운항사: 발트항공,1236800
2025-06-30,ICN,LHR,루프트한자,1275000
2025-06-30,ICN,LHR,아시아나항공,1621800
2025-07-01,ICN,LHR,에티하드항공,1410200
2025-07-01,ICN,LHR,아시아나항공,1546800
2025-07-01,ICN,LHR,대한항공버진 애틀랜틱항공,1899600
2025-07-02,ICN,LHR,루프트한자,1143600
2025-07-02,ICN,LHR,루프트한자,1193600
2025-07-02,ICN,LHR,에미레이트항공,1365200
2025-07-02,ICN,LHR,아시아나항공,1496800
2025-07-02,ICN,LHR,대한항공버진 애틀랜틱항공,1749600
2025-07-03,ICN,LHR,루프트한자,1131500
2025-07-03,ICN,LHR,에티하드항공,1171900
2025-07-03,ICN,LHR,아시아나항공,1446800
2025-07-04,ICN,LHR,에티하드항공,1091400
2025-07-04,ICN,LHR,루프트한자,1236500
2025-07-04,ICN,LHR,아시아나항공,1496800
2025-07-04,ICN,LHR,대한항공버진 애틀랜틱항공,1674600
2025-07-05,ICN,LHR,에티하드항공아시아나항공,1343100
2025-07-05,ICN,LHR,루프트한자,1348800
2025-07-05,ICN,LHR,아시아나항공,1696800
2025-07-06,ICN,LHR,루프트한자,1332800
2025-07-06,ICN,LHR,에티하드항공,1338300
2025-07-06,ICN,LHR,아시아나항공,1496800
2025-07-07,ICN,LHR,에티하드항공아시아나항공,1338300
2025-07-07,ICN,LHR,루프트한자,1363200
2025-07-07,ICN,LHR,아시아나항공,1721800
2025-07-08,ICN,LHR,에티하드항공,1140200
2025-07-08,ICN,LHR,에티하드항공,1169200
2025-07-08,ICN,LHR,루프트한자,1270300
2025-07-08,ICN,LHR,아시아나항공,1496800
2025-07-09,ICN,LHR,에티하드항공,1042300
2025-07-09,ICN,LHR,루프트한자,1177900
2025-07-09,ICN,LHR,아시아나항공,1496800
2025-07-10,ICN,LHR,에티하드항공,1121000
2025-07-10,ICN,LHR,루프트한자,1275000
2025-07-10,ICN,LHR,아시아나항공,1546800
2025-07-10,ICN,LHR,대한항공버진 애틀랜틱항공,1674600
2025-07-11,ICN,LHR,에티하드항공,1188800
2025-07-11,ICN,LHR,루프트한자,1325000
2025-07-11,ICN,LHR,카타르항공,1385700
2025-07-11,ICN,LHR,아시아나항공,1621800
2025-07-12,ICN,LHR,루프트한자,1325000
2025-07-12,ICN,LHR,아시아나항공,1596800
2025-07-12,ICN,LHR,대한항공버진 애틀랜틱항공,1999600
2025-07-13,ICN,LHR,루프트한자,1379200
2025-07-13,ICN,LHR,핀란드항공,1422200
2025-07-13,ICN,LHR,에미레이트항공,1576800
2025-07-13,ICN,LHR,아시아나항공,1646800
