Date,Origin,Destination,Airline,Price
2025-08-23,ICN,HND,피치항공,369422
2025-08-23,ICN,HND,대한항공일본항공,418100
2025-08-23,ICN,HND,아시아나항공전일본공수,446700
2025-08-24,ICN,HND,피치항공,362941
2025-08-24,ICN,HND,아시아나항공전일본공수,446700
2025-08-24,ICN,HND,대한항공일본항공,448100
2025-08-25,ICN,HND,피치항공,382380
2025-08-25,ICN,HND,아시아나항공전일본공수,416700
2025-08-25,ICN,HND,대한항공일본항공,448100
2025-08-26,ICN,HND,피치항공,421271
2025-08-26,ICN,HND,대한항공일본항공,448100
2025-08-26,ICN,HND,아시아나항공전일본공수,481700
2025-08-27,ICN,HND,피치항공,411200
2025-08-27,ICN,HND,대한항공일본항공,418100
2025-08-27,ICN,HND,"자가 환승 피치항공, 스타플라이어전일본공수",421262
2025-08-27,ICN,HND,아시아나항공전일본공수,471700
2025-08-28,ICN,HND,피치항공,411549
2025-08-28,ICN,HND,아시아나항공전일본공수,446700
2025-08-28,ICN,HND,대한항공일본항공,448100
2025-08-29,ICN,HND,피치항공,380760
2025-08-29,ICN,HND,아시아나항공전일본공수,416700
2025-08-29,ICN,HND,대한항공일본항공,418100
2025-08-30,ICN,HND,피치항공,380760
2025-08-30,ICN,HND,아시아나항공전일본공수,416700
2025-08-30,ICN,HND,대한항공일본항공,418100
2025-08-31,ICN,HND,피치항공,382380
2025-08-31,ICN,HND,아시아나항공전일본공수,436700
2025-08-31,ICN,HND,대한항공일본항공,458100
2025-09-01,ICN,HND,피치항공,379140
2025-09-01,ICN,HND,아시아나항공전일본공수,386700
2025-09-01,ICN,HND,대한항공일본항공,388100
2025-09-02,ICN,HND,아시아나항공전일본공수,386700
2025-09-02,ICN,HND,피치항공,395200
2025-09-02,ICN,HND,대한항공일본항공,448100
2025-09-03,ICN,HND,대한항공일본항공,388100
2025-09-03,ICN,HND,피치항공,393726
2025-09-03,ICN,HND,아시아나항공전일본공수,411700
2025-09-04,ICN,HND,피치항공,375903
2025-09-04,ICN,HND,아시아나항공전일본공수,416700
2025-09-04,ICN,HND,대한항공일본항공,418100
2025-09-05,ICN,HND,피치항공,382380
2025-09-05,ICN,HND,아시아나항공전일본공수,386700
2025-09-05,ICN,HND,대한항공일본항공,388100
2025-09-06,ICN,HND,아시아나항공전일본공수,386700
2025-09-06,ICN,HND,대한항공일본항공,388100
2025-09-06,ICN,HND,피치항공,395342
2025-09-07,ICN,HND,아시아나항공전일본공수,386700
2025-09-07,ICN,HND,피치항공,390485
2025-09-07,ICN,HND,대한항공일본항공,448100
2025-09-08,ICN,HND,대한항공일본항공,388100
2025-09-08,ICN,HND,아시아나항공전일본공수,436700
2025-09-08,ICN,HND,피치항공,442326
2025-09-09,ICN,HND,대한항공일본항공,458100
2025-09-09,ICN,HND,아시아나항공전일본공수,481700
2025-09-09,ICN,HND,피치항공,508761
2025-09-10,ICN,HND,아시아나항공전일본공수,386700
2025-09-10,ICN,HND,대한항공일본항공,388100
2025-09-10,ICN,HND,피치항공,451200
2025-09-11,ICN,HND,아시아나항공전일본공수,416700
2025-09-11,ICN,HND,대한항공일본항공,418100
2025-09-11,ICN,HND,피치항공,437472
2025-09-12,ICN,HND,아시아나항공전일본공수,386700
2025-09-12,ICN,HND,대한항공일본항공,388100
2025-09-12,ICN,HND,피치항공,405068
2025-09-13,ICN,HND,아시아나항공전일본공수,386700
2025-09-13,ICN,HND,대한항공일본항공,388100
2025-09-13,ICN,HND,피치항공,401828
2025-09-14,ICN,HND,아시아나항공전일본공수,411700
2025-09-14,ICN,HND,대한항공일본항공,448100
2025-09-14,ICN,HND,피치항공,490939
2025-09-15,ICN,HND,대한항공일본항공,458100
2025-09-15,ICN,HND,아시아나항공전일본공수,471700
2025-09-15,ICN,HND,"대한항공, 일본항공",608100
2025-09-16,ICN,HND,아시아나항공전일본공수,481700
2025-09-16,ICN,HND,피치항공,513618
2025-09-16,ICN,HND,대한항공일본항공,526580
2025-09-17,ICN,HND,대한항공일본항공,388100
2025-09-17,ICN,HND,피치항공,403448
2025-09-17,ICN,HND,아시아나항공전일본공수,446700
2025-09-18,ICN,HND,피치항공,382380
2025-09-18,ICN,HND,아시아나항공전일본공수,416700
2025-09-18,ICN,HND,대한항공일본항공,418100
2025-09-19,ICN,HND,피치항공,383999
2025-09-19,ICN,HND,아시아나항공전일본공수,386700
2025-09-19,ICN,HND,대한항공일본항공,388100
2025-09-20,ICN,HND,아시아나항공전일본공수,386700
2025-09-20,ICN,HND,대한항공일본항공,388100
2025-09-20,ICN,HND,피치항공,401828
2025-09-21,ICN,HND,아시아나항공전일본공수,386700
2025-09-21,ICN,HND,대한항공일본항공,448100
2025-09-21,ICN,HND,"자가 환승 제주항공, 전일본공수",452050
2025-09-22,ICN,HND,아시아나항공전일본공수,386700
2025-09-22,ICN,HND,대한항공일본항공,388100
2025-09-22,ICN,HND,"자가 환승 제주항공, 전일본공수",465016
2025-09-23,ICN,HND,"자가 환승 제주항공, 일본항공",439090
2025-09-23,ICN,HND,대한항공일본항공,463394
2025-09-23,ICN,HND,아시아나항공전일본공수,471700
2025-09-23,ICN,HND,피치항공,592600
2025-09-24,ICN,HND,아시아나항공전일본공수,386700
2025-09-24,ICN,HND,대한항공일본항공,388100
2025-09-24,ICN,HND,피치항공,403448
2025-09-25,ICN,HND,아시아나항공전일본공수,416700
2025-09-25,ICN,HND,대한항공일본항공,418100
2025-09-25,ICN,HND,피치항공,430992
2025-09-26,ICN,HND,아시아나항공전일본공수,386700
2025-09-26,ICN,HND,대한항공일본항공,388100
2025-09-26,ICN,HND,피치항공,395200
2025-09-27,ICN,HND,대한항공일본항공,388100
2025-09-27,ICN,HND,피치항공,403447
2025-09-27,ICN,HND,아시아나항공전일본공수,411700
2025-09-28,ICN,HND,피치항공,424506
2025-09-28,ICN,HND,아시아나항공전일본공수,446700
2025-09-28,ICN,HND,대한항공일본항공,448100
2025-09-29,ICN,HND,아시아나항공전일본공수,386700
2025-09-29,ICN,HND,대한항공일본항공,388100
2025-09-29,ICN,HND,피치항공,445567
2025-09-30,ICN,HND,아시아나항공전일본공수,496700
2025-09-30,ICN,HND,피치항공,575193
2025-09-30,ICN,HND,대한항공일본항공,593100
2025-10-01,ICN,HND,피치항공,505519
2025-10-01,ICN,HND,아시아나항공전일본공수,536700
2025-10-01,ICN,HND,대한항공일본항공,623100
2025-10-02,ICN,HND,피치항공,666600
2025-10-02,ICN,HND,아시아나항공,711700
2025-10-02,ICN,HND,대한항공일본항공,740460
2025-10-03,ICN,HND,대한항공,743100
2025-10-03,ICN,HND,피치항공,750600
2025-10-03,ICN,HND,아시아나항공,771700
2025-10-04,ICN,HND,피치항공,750600
2025-10-04,ICN,HND,아시아나항공전일본공수,752300
2025-10-04,ICN,HND,대한항공일본항공,753000
2025-10-05,ICN,HND,피치항공,721600
2025-10-05,ICN,HND,대한항공일본항공,743100
2025-10-05,ICN,HND,아시아나항공전일본공수,749900
2025-10-06,ICN,HND,피치항공,666600
2025-10-06,ICN,HND,대한항공일본항공,688200
2025-10-06,ICN,HND,아시아나항공전일본공수,721700
2025-10-07,ICN,HND,대한항공일본항공,623200
2025-10-07,ICN,HND,피치항공,642200
2025-10-07,ICN,HND,아시아나항공전일본공수,671700
