Date,Origin,Destination,Airline,Price
2025-06-20,ICN,SEA,델타항공대한항공,1640800
2025-06-20,ICN,SEA,아시아나항공,1663000
2025-06-21,ICN,SEA,대한항공델타항공,1500800
2025-06-21,ICN,SEA,델타항공대한항공,1715800
2025-06-21,ICN,SEA,아시아나항공,1738000
2025-06-22,ICN,SEA,대한항공델타항공,1715800
2025-06-22,ICN,SEA,델타항공대한항공,1715800
2025-06-22,ICN,SEA,아시아나항공,1738000
2025-06-23,ICN,SEA,중화항공,1301300
2025-06-23,ICN,SEA,아시아나항공,1588000
2025-06-23,ICN,SEA,대한항공델타항공,1625800
2025-06-24,ICN,SEA,아시아나항공,1588000
2025-06-24,ICN,SEA,대한항공델타항공,1815800
2025-06-24,ICN,SEA,델타항공대한항공,1915800
2025-06-25,ICN,SEA,델타항공대한항공,1550800
2025-06-25,ICN,SEA,대한항공델타항공,1640800
2025-06-25,ICN,SEA,아시아나항공,1763000
2025-06-26,ICN,SEA,중화항공,1396300
2025-06-26,ICN,SEA,대한항공델타항공,1565800
2025-06-26,ICN,SEA,아시아나항공,1588000
2025-06-27,ICN,SEA,대한항공델타항공,1440800
2025-06-27,ICN,SEA,"대한항공, 델타항공",1509000
2025-06-27,ICN,SEA,아시아나항공,1663000
2025-06-28,ICN,SEA,대한항공델타항공,1840800
2025-06-28,ICN,SEA,델타항공대한항공,1840800
2025-06-28,ICN,SEA,아시아나항공,2013000
2025-06-29,ICN,SEA,"아시아나항공, 알래스카항공",1746200
2025-06-29,ICN,SEA,에바항공,1846300
2025-06-29,ICN,SEA,아시아나항공,1913000
2025-06-29,ICN,SEA,대한항공델타항공,2340800
2025-06-30,ICN,SEA,중화항공,1562600
2025-06-30,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-06-30,ICN,SEA,아시아나항공,1763000
2025-07-01,ICN,SEA,"대한항공, 알래스카항공",1509000
2025-07-01,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-07-01,ICN,SEA,아시아나항공,1763000
2025-07-02,ICN,SEA,"대한항공, 알래스카항공",1434000
2025-07-02,ICN,SEA,대한항공델타항공,1640800
2025-07-02,ICN,SEA,아시아나항공,1663000
2025-07-03,ICN,SEA,"대한항공, 알래스카항공운항사: Horizon Air as Alaska Horizon",1515800
2025-07-03,ICN,SEA,아시아나항공,1763000
2025-07-03,ICN,SEA,대한항공델타항공,2115800
2025-07-03,ICN,SEA,델타항공대한항공,2115800
2025-07-04,ICN,SEA,"대한항공, 알래스카항공운항사: Horizon Air as Alaska Horizon",1515800
2025-07-04,ICN,SEA,아시아나항공,1863000
2025-07-04,ICN,SEA,대한항공델타항공,2115800
2025-07-05,ICN,SEA,중화항공,1538800
2025-07-05,ICN,SEA,"대한항공, 알래스카항공운항사: Horizon Air as Alaska Horizon",1590800
2025-07-05,ICN,SEA,아시아나항공,2013000
2025-07-05,ICN,SEA,대한항공델타항공,2165800
2025-07-06,ICN,SEA,델타항공대한항공,1740800
2025-07-06,ICN,SEA,대한항공델타항공,1815800
2025-07-06,ICN,SEA,아시아나항공,2013000
2025-07-07,ICN,SEA,"제주항공, 에어캐나다운항사: Air Canada Express - Jazz",1217500
2025-07-07,ICN,SEA,"대한항공, 알래스카항공",1509000
2025-07-07,ICN,SEA,중화항공,1562600
2025-07-07,ICN,SEA,아시아나항공,1863000
2025-07-07,ICN,SEA,대한항공델타항공,1965800
2025-07-08,ICN,SEA,"대한항공, 알래스카항공운항사: Horizon Air as Alaska Horizon",1590800
2025-07-08,ICN,SEA,"아시아나항공, 유나이티드항공",1596200
2025-07-08,ICN,SEA,"아시아나항공, 알래스카항공",1596200
2025-07-08,ICN,SEA,대한항공델타항공,1715800
2025-07-08,ICN,SEA,아시아나항공,1763000
2025-07-09,ICN,SEA,"대한항공, 알래스카항공",1434000
2025-07-09,ICN,SEA,대한항공델타항공,1640800
2025-07-09,ICN,SEA,아시아나항공,1763000
